gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlyCharges,HasStreamingServices,NumAddOnServices,IsNewCustomer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.5489205190561197,1,0,-1.4826388771408567,-0.8405805195569807,-1.480569074098485,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1,0.9164859351332638,1,0,-1.5108448786398618,-0.5337137414342679,-1.4971527890256031,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,1.5270719577121736,1,1,1.3678264508173998,2.2710666009382106,1.3847110239482787,1,5,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,0,1.0386031396490458,1,0,-0.48547376532309666,0.25415305410192596,-0.506514321363575,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,-0.9966836022806536,1,1,0.9878750188602166,-0.6840865803027224,0.9132149750143873,1,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-1.1595065416350294,1,0,0.5282831120823135,-0.8760785139090611,0.35567760343362187,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.2409180113122174,1,0,-0.5203164730571613,-0.9663592597426898,-0.5439097728187262,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,-0.7931549280876836,1,1,-0.4970880012344514,-0.7511554114116902,-0.6534828558890388,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,-1.2002122764736234,1,0,0.1566275629189556,-0.9123443882378554,0.27888524043399593,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9152721326034655,0,1,-1.1723728606518034,-0.8777020315741131,-1.1591861778361943,0,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0,0.631545791263106,1,1,1.1654069106480704,1.1121821400818486,1.1835737251800356,1,4,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,0,0,-0.9559778674420595,1,1,0.3026351000902746,-0.7112256526225762,0.3456132542433659,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.387311382231542,1,1,1.145496791942891,0.806807243056751,1.1113309994855944,1,4,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,1,1,0.1023712383613841,1,1,-1.3117436915880627,-0.5921603773761358,-1.2507697859275664,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,-1.2409180113122174,1,0,-0.33448869847548224,-0.9631999821242105,-0.42479199610117385,0,2,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,1.4863662228735797,0,1,-0.9682941439237093,0.08464903409934639,-0.953556957846782,0,2,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,-1.2816237461508113,1,0,-1.5091857020810966,-1.000387312425061,-1.5051240543867523,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.0780950719578415,1,0,-0.4937696481169216,-0.8823970691460199,-0.5585237593141665,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2816237461508113,1,0,-1.4992306427285067,-1.0002556758576244,-1.495197572993623,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,0.428017117070136,1,0,-1.2769009838539978,-0.5218445109370642,-1.2945133600224497,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,-0.3453918448631497,1,0,-1.3515639289984223,-0.7416775785562522,-1.3090071129738843,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-0.9559778674420595,1,0,-1.477661347464562,-0.929149990013933,-1.480307850903929,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.38609757970174374,1,1,1.0608787874458763,-0.0938501513447369,0.8514801731618272,1,3,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,1,1,0,1.5270719577121736,1,1,-1.5058673489635668,-0.3673909384780738,-1.4575951160972689,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-0.8338606629262776,1,1,0.46523440284924406,-0.6020111805059777,0.4083431019360583,0,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.5501343215859179,1,0,0.2611556861211498,0.4168777908815185,0.1886357815843855,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,0.7943687306174818,1,0,-1.5174815848749215,-0.546109518201218,-1.4775398897462295,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,1.6084834273893616,1,0,-1.3482455758808924,-0.28788245174634347,-1.3935200726126102,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.5896262538947137,1,1,0.5216464058472539,-0.37184464234301334,0.5202457972706415,0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.6710377235719016,1,0,0.11017061927353564,-0.519738325858078,0.15683777302749924,1,4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,1,0,1.2828375486806096,1,1,0.11182979583230053,0.9124455884246542,0.11516723134592523,1,4,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
1,0,0,0,-1.2409180113122174,1,1,-0.6082528306717059,-0.9703522356216011,-0.694461407281188,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,1.6084834273893616,1,0,0.8468450113651922,1.8720981044656624,0.86870665450862,0,3,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,1,1.2421318138420157,0,1,-0.807354017723505,0.12707988766975645,-0.7889468042454195,0,3,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,-1.2816237461508113,1,1,0.1781968581829002,-0.9780749142445506,0.17741454174867372,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,-1.4859572302583868,-1.0000801604343756,-1.4819622644694506,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,1.0793088744876398,0,0,-0.9998184985402442,-0.13998876823127898,-1.0381027334755393,0,2,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,0.7536629957788878,1,1,0.5249647589647837,0.7975268650524676,0.5223111109374036,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.0780950719578415,0,1,-0.05076950692666865,-0.855872300807537,-0.2251594258615724,1,6,1,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,0.9978974048104517,1,0,0.1599459160364854,0.6998964108702935,0.11199264391208463,1,4,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,1,0,0.5501343215859179,1,0,1.1720436168831305,1.0770132371483598,1.2708020809969551,1,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,-0.7524491932490895,0,1,-0.3295111687991873,-0.6701989224381569,-0.32422728579697035,1,4,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.8745663977648716,1,0,-0.3709905827683121,-0.7421383065422804,-0.31981193530716945,0,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2002122764736234,1,1,-1.4909347599346818,-0.981848495844401,-1.468175484756771,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.30589991255435406,1,0,-0.03417774133901873,0.1472861007712807,0.030998941200015787,1,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,0.020959768684196134,1,1,0.46689357940800896,0.12174860668857271,0.43500172052593994,0,2,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.9559778674420595,1,1,0.5382381714349038,-0.6647140654616303,0.7353195607884442,0,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.4268033145403377,1,0,-0.1254324520710933,-0.38494248080295906,-0.009910194238335446,0,3,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.7117434584104956,1,0,-1.5042081724048018,-0.8634194640072377,-1.4172195469387068,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,-1.3223294809894055,1,0,-1.3001294556767078,-1.0089217498805365,-1.296667945131036,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.2002122764736234,1,1,0.2877025110613896,-0.9069034101171409,0.41565009518377843,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.7931549280876836,1,1,0.6062644103442684,-0.5435426051362036,0.5508029572286932,1,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.4675090493789317,1,0,-1.4909347599346818,-0.825639769152922,-1.4905494586904908,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.0780950719578415,1,0,-0.18184445506910288,-0.8520109614960623,-0.1766299612729399,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.9966836022806536,1,0,0.3540695734119893,-0.7739285375782289,0.06636203116303893,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2002122764736234,1,1,-0.4788370590880366,-0.9440907404179916,-0.5190935693359028,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,1.2421318138420157,1,0,-1.5058673489635668,-0.4623667218836092,-1.4944885386083995,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,0.7129572609402939,1,1,-1.4959122896109767,-0.5951002607155541,-1.5245799579172858,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,1.3235432835192036,1,1,1.5304257535763688,2.109548532693454,1.4691297486751225,1,5,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1,0,0,0.46872285190873,1,0,0.29599839385521454,0.36115164400000777,0.19937312180014194,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2409180113122174,1,1,-0.5269531792922214,-0.9689481122356104,-0.6415201731844983,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,-0.9152721326034655,1,1,0.4984179340245439,-0.6327921978582451,0.6876356853555228,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,0.590840056424512,1,1,1.1654069106480704,1.1284392561602736,1.280556387065273,1,3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,1.4863662228735797,1,0,1.0227177265942813,1.8481402491921939,0.973714960944855,1,3,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0,1,0,-0.30468611002455576,0,1,-1.026365323480484,-0.6346351098023582,-1.0197191142627269,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,-0.8338606629262776,0,1,-0.46390447005915153,-0.7431255807980552,-0.47842256918349785,1,4,1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1,1,1,0,1.6084834273893616,1,1,-1.3250171040581826,-0.2179834344374879,-1.3203122723382816,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,1,-0.06045170099299184,0,0,-1.3250171040581826,-0.6626298198105501,-1.3063275856265004,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,-1.2816237461508113,1,1,0.14833168012513065,-0.9784698239468606,0.14763509756928594,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,-0.2639803751859618,0,0,-0.5667734167025811,-0.48654397143613864,-0.63362989310278,1,4,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,-0.9966836022806536,1,1,0.6178786462556232,-0.7105235909295808,0.6640189317077023,1,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,0.1023712383613841,1,1,0.9828974891839214,0.46777726362368577,1.0328881620003652,1,3,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.1825689055087738,1,0,1.1703844403243657,0.17073934920290856,1.028314890215673,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,-0.4675090493789317,1,1,1.31473280093692,-0.02629865282183459,1.379779295891057,1,5,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,0,1,-0.7931549280876836,1,0,0.04878108659923111,-0.6439593666624535,-0.031677880416858595,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,1.6084834273893616,1,1,1.118949967002651,2.119399335823296,1.127714289377495,1,4,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,0,-1.2816237461508113,1,0,-0.6812565992573657,-0.9894395378999139,-0.6795716851914941,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,1.5270719577121736,1,0,-1.4959122896109767,-0.379786715245024,-1.4709485970189784,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-1.2002122764736234,1,1,-0.04413280069160859,-0.9406243108088267,-0.43196112155176736,1,2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.7931549280876836,1,0,0.0952380302446506,-0.639352086802171,-0.004952738204587517,1,4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,1,0,0,1.4049547531963917,1,1,1.698002586011633,2.431114727513258,1.723056588522137,1,6,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,0.631545791263106,1,1,0.18649274097672516,0.4919545131762152,0.2091930689864006,1,3,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,1,0,0,0.346605647392948,1,1,1.309755271260625,0.80500820996845,1.1875349023755324,1,4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.9978974048104517,1,1,0.3109309828840996,0.8192249592516073,0.2698585278221158,1,5,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,-1.2816237461508113,1,1,-0.6630056571109506,-0.9891982041929468,-0.6613731359707569,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,0.30589991255435406,1,1,-1.3382905165283026,-0.5815636336974863,-1.3430328853047775,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,0,0,-1.2816237461508113,1,1,0.35904710308828447,-0.9756835166027851,0.3577456203905238,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.38609757970174374,1,0,-1.5025489958460367,-0.8172150288369772,-1.5201576385256221,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,0.46872285190873,1,1,-0.1138182161597383,0.18554846303953051,-0.10157974589155286,0,3,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1,1,-0.9559778674420595,1,1,0.4785078153193637,-0.7187728158222769,0.2823778912945419,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.1418631706701798,1,1,0.505054640259604,-0.014955968594377523,0.43590239917550777,0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.6303319887333076,1,1,-0.3129194032115374,-0.5990274183107471,-0.33049042286644514,0,2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.2639803751859618,1,0,-0.18184445506910288,-0.3476673927904839,-0.2308438211892619,1,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1,0,1,0,0.46872285190873,1,1,0.1997661534468453,0.41733851886754664,0.29566751137515807,1,4,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,1,0,0.14307697319997809,1,1,1.3645080976998696,0.6735690973829656,1.3755776106452882,1,5,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,1,1,1.4456604880349857,1,1,0.6211969993731534,1.5068285692568937,0.6411369323198639,0,2,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,1,-1.1188008067964355,0,0,-1.018069440686659,-0.9371578811996618,-1.0663735768104348,0,2,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,0,0,0.7536629957788878,1,1,1.090743965503646,1.1469780727409336,1.0390071750869607,1,3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,0.9978974048104517,1,0,0.8169798333074222,1.1904400794229308,0.7609581335874628,1,6,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,0,1,1.6084834273893616,0,0,0.0753279115394709,1.0409667570986265,-0.001767638583786193,1,6,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,-0.8745663977648716,1,1,-0.6314813024944159,-0.779918001396596,-0.5788028589279082,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-1.2002122764736234,1,1,-0.20673210345057777,-0.9349419989811452,-0.28913008372840615,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,0,-0.4268033145403377,1,0,0.5564891135813186,-0.20993166439594674,0.589965124496459,0,2,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.0793088744876398,1,0,-1.4710246412295018,-0.44463966413547507,-1.4274787804387996,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,1.1607203441648277,1,0,1.293163505672975,1.8208914797328093,1.3495258706199074,1,5,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,1,1,0,1.0793088744876398,1,1,0.5979685275504434,1.1425243688759938,0.601084619061644,0,3,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,0.14307697319997809,1,1,0.9911933719777464,0.5556446723876427,1.1285644741264438,1,3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.1188008067964355,1,0,-1.4826388771408567,-0.9607427661987263,-1.4220724933975701,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.2816237461508113,1,1,-0.49045129499939155,-0.9869165036907116,-0.4893141251565148,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-0.8338606629262776,1,1,0.2777474517087997,-0.6455828843275053,0.13453765684223995,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2816237461508113,1,0,-1.469365464670737,-0.9998607661553145,-1.465418128814235,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,0,0.30589991255435406,1,0,0.19312944721178524,0.273108719812802,0.26820048615666947,1,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0,1,1,0.387311382231542,1,1,0.903257014363202,0.691559428265973,0.9044111313978621,1,3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,1.4863662228735797,1,0,-1.5008898192872717,-0.3959780130397306,-1.478821276395779,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,-0.1825689055087738,1,0,-0.017585975751368575,-0.21815894986073672,-0.019047069157011487,1,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,1.0386031396490458,1,0,1.135541732590301,1.5013656517082732,1.115039167822108,1,4,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,1.5677776925507676,1,1,1.702980115687928,2.7491925532959915,1.8427565574424816,1,6,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,1.5270719577121736,1,1,0.5199872292884885,1.3869515351779274,0.43228876875702366,1,4,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,0.7943687306174818,1,0,-1.3316538102932427,-0.4696067330926244,-1.3665987339198125,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,-0.5896262538947137,0,0,-1.3067661619117676,-0.8036345229630972,-1.2886716128976816,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,1.6084834273893616,1,1,0.5763992322864984,1.6152751613967788,0.5997265823142398,1,5,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,0,0,-0.5896262538947137,1,0,-0.5153389433808665,-0.6250695192352956,-0.5406009456876832,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.9978974048104517,1,1,0.17985603474166512,0.8009274763779142,0.24565184512658939,1,4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,-0.22327464034736777,1,1,-0.27309916580117743,-0.2836262027325588,-0.1230147068347411,0,2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,-0.3453918448631497,1,1,1.3180511540544502,0.10667621971707733,1.3565288766756016,1,4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.9152721326034655,1,0,-1.4760021709057967,-0.9025594033917318,-1.3466312348097869,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,1.6084834273893616,1,0,-1.3283354571757127,-0.19312606261986912,-1.2942782366475047,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.0373893371192475,1,1,-1.3233579274994176,-0.9418090399157566,-1.4257122032417178,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,1,0.8757802002946699,1,1,0.19147027065302033,0.6453111142399003,0.16136060270546443,1,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1,1,0,0.46872285190873,1,1,0.6709722961361032,0.6016516527067481,0.611547701464854,0,3,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0,0.9571916699718578,1,1,0.5299422886410788,0.990857103761079,0.5441625775055423,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,-1.5058673489635668,-1.0003434335692487,-1.5018152272557093,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,1.6084834273893616,1,1,1.5486766957227835,2.5069812692125746,1.53364304005116,1,5,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,1,-0.8338606629262776,1,1,0.443665107585299,-0.6099532534079882,0.35843495937615766,0,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.1825689055087738,1,0,-0.35108046406313215,-0.38301181114722166,-0.46302076670447556,0,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,1.6084834273893616,1,1,1.3014593884668002,2.195573029513298,1.207493787981535,1,4,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1,1,0,0,-1.1188008067964355,1,0,-0.48381458876433153,-0.9048191644660608,-0.5786524576946789,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.10115743583158582,1,1,0.9978300782128064,0.24267873330703219,0.9973419048211587,0,4,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.4268033145403377,1,1,1.1853170293532507,0.05116946711462766,1.484927662827008,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
